@relation teste_weka

@attribute Breed {Australian_Shepherd,Chihuahua,Siberian_Husky,Boxer,Labrador_Retriever,Bulldog,Rottweiler,German_Shepherd,Poodle,Doberman,Great_Dane,Beagle,Golden_Retriever,Dachshund,Yorkshire_Terrier}
@attribute Breed_Size {Medium,Small,Large}
@attribute Sex {Male,Female}
@attribute Age numeric
@attribute Weight_lbs numeric
@attribute SpayNeuter_Status {Neutered,Spayed}
@attribute Daily_Activity_Level {Active,Very_Active,Moderate,Low}
@attribute Diet {Home_cooked,Wet_food,Special_diet,Hard_food}
@attribute Food_Brand {Wellness,Special,Purina,Iams,Blue_Buffalo,Royal_Canin,Nutro,Pedigree,Hills_Science}
@attribute Daily_Walk_Distance_miles numeric
@attribute Other_Pets_in_Household {No,Yes}
@attribute Medications {Yes,No}
@attribute Seizures {No,Yes}
@attribute Hours_of_Sleep numeric
@attribute Play_Time_hrs numeric
@attribute Owner_Activity_Level {Active,Low,Moderate,Very_Active}
@attribute Annual_Vet_Visits numeric
@attribute Average_Temperature_F numeric
@attribute Synthetic {Yes}
@attribute Healthy {Yes,No}

@data
Great_Dane,Large,Female,6,39,Neutered,Moderate,Special_diet,Iams,0,Yes,Yes,No,9,2,Active,2,90,Yes,Yes
German_Shepherd,Large,Female,3,44,Neutered,Moderate,Special_diet,?,4,No,No,No,12,1,Active,1,85,Yes,Yes
German_Shepherd,Large,Female,7,57,Spayed,Very_Active,Special_diet,?,2,Yes,No,?,9,1,Moderate,0,84,Yes,Yes
German_Shepherd,Large,Female,7,29,?,Low,Special_diet,Nutro,1,Yes,Yes,No,12,2,?,4,57,Yes,Yes
Yorkshire_Terrier,Small,Male,9,52,?,Low,Hard_food,Wellness,0,No,Yes,No,12,2,?,0,69,Yes,No
Siberian_Husky,Medium,Female,10,69,?,Very_Active,Hard_food,Royal_Canin,2,Yes,No,No,13,3,?,3,70,Yes,Yes
Chihuahua,Small,Female,2,82,Spayed,Active,Wet_food,?,0,Yes,No,No,10,2,?,2,78,Yes,Yes
Golden_Retriever,Large,?,13,52,?,?,Hard_food,Royal_Canin,1,No,Yes,No,11,1,Very_Active,4,80,Yes,No
Poodle,Small,Male,11,34,Neutered,Very_Active,Home_cooked,Special,4,Yes,No,No,12,?,Active,3,64,Yes,Yes
Doberman,Large,Female,1,46,Neutered,Very_Active,Home_cooked,Special,3,Yes,No,No,11,1,Very_Active,1,50,Yes,Yes
Siberian_Husky,Medium,Male,10,47,Neutered,Moderate,Wet_food,Iams,2,Yes,Yes,?,10,2,?,1,66,Yes,No
Boxer,Medium,Male,10,49,?,Low,Special_diet,Wellness,3,Yes,No,No,11,1,?,2,40,Yes,Yes
Siberian_Husky,Medium,Male,2,62,Spayed,Low,Home_cooked,Special,3,Yes,Yes,No,14,2,Very_Active,2,74,Yes,Yes
Beagle,Small,Male,13,35,Spayed,?,Special_diet,Wellness,4,No,Yes,No,10,1,Moderate,0,58,Yes,No
Boxer,Medium,Female,5,64,?,Very_Active,Wet_food,Wellness,4,No,No,No,9,1,Very_Active,2,58,Yes,Yes
Poodle,Small,Male,7,47,Neutered,Very_Active,Wet_food,Wellness,4,No,Yes,No,12,1,Very_Active,1,45,Yes,Yes
Yorkshire_Terrier,Small,Female,4,45,Neutered,?,Special_diet,Royal_Canin,4,No,?,No,10,1,?,1,99,Yes,Yes
Labrador_Retriever,Large,Female,3,56,Spayed,Very_Active,Special_diet,Hills_Science,1,No,No,No,12,1,Active,3,85,Yes,Yes
Rottweiler,Large,Male,13,32,Spayed,Moderate,Hard_food,Royal_Canin,5,No,No,No,11,2,Moderate,2,63,?,Yes
Australian_Shepherd,Medium,Female,12,49,?,Moderate,Wet_food,Blue_Buffalo,3,No,No,Yes,12,1,Low,2,64,Yes,No
German_Shepherd,Large,Male,10,50,Spayed,Very_Active,?,Special,2,No,Yes,No,12,2,Low,1,84,Yes,Yes
Rottweiler,Large,Male,7,56,Neutered,Active,Home_cooked,Special,2,Yes,No,?,10,2,Moderate,1,58,Yes,Yes
Siberian_Husky,Medium,Male,3,48,?,?,Home_cooked,Special,6,No,No,No,9,1,Active,2,53,Yes,Yes
Doberman,Large,Male,12,61,Spayed,Active,Hard_food,?,1,Yes,Yes,No,11,1,Moderate,2,41,Yes,Yes
Golden_Retriever,Large,Female,8,57,Neutered,?,Special_diet,Wellness,0,No,Yes,No,11,1,Low,0,66,Yes,Yes
Rottweiler,Large,Male,9,33,?,Very_Active,Hard_food,Iams,2,Yes,Yes,No,11,1,Very_Active,2,55,Yes,No
Poodle,Small,Female,13,43,?,?,Hard_food,Blue_Buffalo,6,No,No,No,12,1,Moderate,?,64,Yes,No
Boxer,Medium,Male,5,41,?,?,Wet_food,Hills_Science,5,No,?,No,9,3,Active,2,39,Yes,No
Siberian_Husky,Medium,Female,4,36,Spayed,Low,Special_diet,Purina,?,Yes,Yes,No,8,1,?,1,59,Yes,Yes
Siberian_Husky,Medium,Male,5,45,Spayed,Low,Hard_food,Blue_Buffalo,3,Yes,Yes,No,14,1,Low,1,41,Yes,Yes
Labrador_Retriever,Large,Male,6,72,Neutered,?,Special_diet,Wellness,2,Yes,No,?,14,?,Active,4,66,Yes,Yes
Poodle,Small,Male,9,10,Neutered,Active,Wet_food,Hills_Science,3,Yes,No,No,13,2,Very_Active,2,88,Yes,Yes
Doberman,Large,Male,12,48,Spayed,?,Special_diet,Royal_Canin,5,No,Yes,No,11,2,Very_Active,3,61,Yes,Yes
Australian_Shepherd,Medium,Female,8,58,?,Moderate,Wet_food,Purina,2,Yes,Yes,No,11,1,Very_Active,2,66,Yes,No
Great_Dane,Large,Male,?,26,Spayed,?,Hard_food,Hills_Science,0,Yes,No,No,8,1,Active,1,74,Yes,Yes
Poodle,Small,?,11,?,?,Active,Wet_food,Royal_Canin,5,No,Yes,No,12,3,Low,2,65,Yes,No
Great_Dane,Large,Male,7,?,Spayed,Active,Home_cooked,Special,3,Yes,Yes,No,9,2,Very_Active,3,63,Yes,Yes
German_Shepherd,Large,Female,8,38,Spayed,Very_Active,Wet_food,Pedigree,4,No,No,No,12,1,Low,0,76,Yes,Yes
Australian_Shepherd,Medium,Female,10,44,Neutered,Moderate,Wet_food,Royal_Canin,1,Yes,No,Yes,11,0,?,1,68,Yes,No
Yorkshire_Terrier,Small,Male,12,58,Spayed,Moderate,Hard_food,Royal_Canin,1,Yes,Yes,No,12,2,Very_Active,0,62,Yes,No
Chihuahua,Small,Male,3,47,?,?,Hard_food,Blue_Buffalo,4,Yes,No,No,10,3,?,1,74,Yes,Yes
Poodle,Small,Female,9,52,?,Very_Active,Wet_food,Pedigree,3,No,Yes,No,12,0,Very_Active,2,86,Yes,No
Dachshund,?,Female,1,32,Neutered,Active,Home_cooked,Special,2,No,Yes,No,12,3,?,0,71,Yes,Yes
Doberman,Large,?,13,58,?,?,Special_diet,Blue_Buffalo,3,Yes,Yes,No,11,1,Low,1,57,Yes,No
Labrador_Retriever,Large,Male,2,75,Neutered,Moderate,Special_diet,Hills_Science,1,Yes,Yes,No,?,1,Very_Active,1,81,Yes,Yes
Bulldog,Medium,Female,5,71,?,Active,Home_cooked,Special,1,Yes,No,No,10,?,?,2,64,Yes,Yes
Siberian_Husky,Medium,Female,12,72,?,Moderate,Special_diet,Nutro,3,No,Yes,No,12,2,Low,3,56,Yes,No
Yorkshire_Terrier,Small,Female,8,54,?,Very_Active,Hard_food,Purina,0,No,No,No,11,1,Active,1,?,Yes,Yes
Boxer,Medium,Male,9,?,Spayed,Moderate,Wet_food,Royal_Canin,5,No,Yes,No,12,2,Moderate,0,78,Yes,No
German_Shepherd,Large,Male,7,60,Spayed,Active,Special_diet,Pedigree,1,Yes,No,No,12,2,Active,1,37,Yes,Yes
Rottweiler,Large,Male,7,37,Spayed,Moderate,Special_diet,Wellness,4,Yes,?,No,12,2,Active,0,71,Yes,Yes
Doberman,Large,Male,11,58,Spayed,Very_Active,Home_cooked,Special,2,No,No,No,11,?,Very_Active,3,57,?,Yes
Dachshund,Small,Male,8,54,?,Very_Active,Home_cooked,Special,2,No,No,No,10,2,Very_Active,0,58,Yes,Yes
Poodle,Small,Female,13,19,Spayed,Moderate,Home_cooked,Special,1,Yes,No,No,12,1,?,1,81,Yes,Yes
Poodle,Small,Male,1,38,?,?,Hard_food,Royal_Canin,1,No,Yes,No,10,4,Very_Active,3,45,Yes,No
Boxer,Medium,Female,8,61,Neutered,Active,Special_diet,Nutro,1,Yes,No,No,14,3,Low,?,65,Yes,Yes
Doberman,Large,Female,11,74,Neutered,Low,Home_cooked,Special,4,No,Yes,No,11,0,Very_Active,1,70,Yes,Yes
Siberian_Husky,Medium,Male,3,46,?,?,Special_diet,Pedigree,2,No,Yes,No,9,0,?,1,80,Yes,Yes
Siberian_Husky,Medium,Female,5,71,?,Low,Special_diet,Wellness,0,Yes,Yes,No,8,1,Active,1,59,Yes,Yes
Labrador_Retriever,Large,Male,9,27,Neutered,Low,Wet_food,Wellness,0,Yes,No,No,14,?,Active,4,78,Yes,Yes
German_Shepherd,Large,Female,5,40,?,Moderate,Wet_food,Iams,4,No,Yes,Yes,13,2,Active,0,78,Yes,No
Great_Dane,Large,Female,11,43,Spayed,Very_Active,Special_diet,Iams,3,No,Yes,No,12,3,Moderate,0,65,Yes,Yes
Beagle,Small,Male,12,73,Neutered,Very_Active,Hard_food,Wellness,1,Yes,Yes,No,10,1,Very_Active,2,40,Yes,Yes
Boxer,Medium,Male,4,61,Neutered,Active,Special_diet,Pedigree,2,No,Yes,No,13,2,Moderate,0,48,Yes,Yes
Yorkshire_Terrier,Small,Male,12,80,?,Active,Hard_food,Pedigree,?,Yes,Yes,No,9,0,?,2,30,Yes,No
Boxer,Medium,Female,4,31,?,Very_Active,Special_diet,Blue_Buffalo,4,No,No,No,10,0,Active,0,71,Yes,Yes
Siberian_Husky,Medium,Female,1,54,Spayed,Moderate,Wet_food,Nutro,4,No,Yes,?,11,1,Moderate,2,93,Yes,No
Doberman,Large,Male,8,51,Neutered,Very_Active,Wet_food,Hills_Science,4,Yes,Yes,No,10,1,?,2,45,Yes,Yes
Boxer,Medium,Male,8,59,Spayed,Active,Special_diet,Hills_Science,2,Yes,No,No,12,2,Moderate,1,49,Yes,Yes
Chihuahua,Small,Female,6,81,Neutered,?,Home_cooked,Special,3,No,No,No,11,1,Very_Active,2,62,Yes,Yes
Boxer,Medium,?,4,67,?,?,Special_diet,Hills_Science,3,Yes,No,No,8,?,Low,2,84,Yes,Yes
Labrador_Retriever,Large,Male,3,60,Spayed,?,Special_diet,Iams,3,Yes,No,No,13,3,Active,0,66,Yes,Yes
Australian_Shepherd,Medium,Male,11,32,Neutered,Active,Special_diet,Blue_Buffalo,3,No,No,No,12,0,Low,4,82,Yes,Yes
Bulldog,Medium,Female,?,51,Spayed,Active,?,Special,4,No,No,No,11,2,Very_Active,4,100,Yes,Yes
Dachshund,Small,Female,4,38,Neutered,Moderate,Hard_food,Wellness,4,Yes,No,No,13,?,?,0,70,Yes,Yes
Australian_Shepherd,Medium,Male,8,68,Spayed,Very_Active,Special_diet,Blue_Buffalo,4,Yes,Yes,No,8,3,Very_Active,0,57,Yes,Yes
Beagle,Small,Male,13,37,Spayed,Very_Active,Wet_food,Royal_Canin,3,Yes,No,No,12,2,Moderate,2,44,Yes,Yes
Golden_Retriever,Large,Male,6,55,Spayed,Very_Active,Wet_food,Purina,0,No,Yes,No,10,1,?,2,78,Yes,Yes
German_Shepherd,Large,Female,5,25,Spayed,Very_Active,Home_cooked,Special,2,No,No,No,10,3,Very_Active,1,71,Yes,Yes
Siberian_Husky,Medium,Male,13,68,Spayed,?,?,Royal_Canin,2,No,Yes,Yes,11,2,Low,1,58,Yes,No
Australian_Shepherd,Medium,Female,4,35,?,Active,Hard_food,Royal_Canin,3,No,No,No,11,4,Very_Active,1,62,Yes,Yes
Great_Dane,Large,Male,6,32,Spayed,Moderate,Special_diet,Pedigree,2,No,Yes,No,11,0,Very_Active,1,55,Yes,Yes
Poodle,Small,Female,12,44,Neutered,Moderate,Special_diet,Hills_Science,2,No,No,No,11,0,Active,0,62,Yes,Yes
Beagle,Small,Female,6,49,?,Active,Wet_food,Blue_Buffalo,1,No,Yes,No,13,2,Low,0,78,Yes,No
?,Medium,Male,5,81,Neutered,?,Wet_food,Purina,?,Yes,Yes,No,11,4,Very_Active,2,34,Yes,No
Yorkshire_Terrier,Small,Male,12,66,Neutered,Low,Wet_food,Nutro,0,No,No,No,14,1,Very_Active,2,72,Yes,Yes
Bulldog,Medium,Male,11,52,Neutered,Moderate,Home_cooked,Special,3,Yes,No,No,10,3,Low,1,84,Yes,Yes
Golden_Retriever,Large,Male,1,50,Spayed,?,Home_cooked,Special,2,No,Yes,No,10,0,?,1,72,Yes,Yes
Boxer,Medium,Female,12,62,Neutered,?,Hard_food,Royal_Canin,1,No,No,No,13,2,Active,3,81,?,Yes
Rottweiler,Large,Male,9,40,Neutered,Very_Active,Wet_food,Purina,5,Yes,No,No,12,1,Moderate,1,74,Yes,Yes
Great_Dane,Large,Female,3,69,Spayed,Active,Home_cooked,Special,3,Yes,No,No,12,1,Low,4,79,Yes,Yes
German_Shepherd,Large,Male,6,49,Spayed,Very_Active,Home_cooked,Special,5,No,No,No,10,1,Very_Active,3,63,Yes,Yes
Australian_Shepherd,Medium,Female,6,56,?,Active,Home_cooked,Special,5,No,No,No,9,1,Low,1,78,Yes,Yes
Beagle,Small,Male,9,57,Neutered,Very_Active,Wet_food,Wellness,4,Yes,Yes,No,?,1,?,2,66,Yes,Yes
Rottweiler,Large,Male,6,36,?,?,Home_cooked,Special,2,Yes,Yes,No,9,2,?,1,76,Yes,Yes
Dachshund,Small,Male,12,35,Neutered,Active,Wet_food,Pedigree,3,Yes,Yes,Yes,14,1,Active,2,72,?,No
Siberian_Husky,Medium,Female,8,56,?,?,Home_cooked,Special,2,Yes,Yes,No,9,2,?,0,47,Yes,No
Chihuahua,Small,Female,10,76,Spayed,Very_Active,Home_cooked,Special,3,Yes,No,No,12,2,Moderate,4,43,Yes,Yes
Chihuahua,Small,Male,12,45,Neutered,?,Home_cooked,Special,1,No,Yes,No,11,2,Moderate,4,81,Yes,Yes
Poodle,Small,Male,5,73,Spayed,Very_Active,Special_diet,Hills_Science,1,No,No,No,12,2,?,0,69,Yes,Yes
Rottweiler,Large,Female,7,39,Neutered,Low,Hard_food,Royal_Canin,1,Yes,Yes,No,12,1,Very_Active,2,68,Yes,Yes
Australian_Shepherd,Medium,Male,10,57,?,Active,Wet_food,Wellness,0,Yes,No,No,12,2,Moderate,0,55,Yes,No
Beagle,Small,Male,9,47,Neutered,?,Home_cooked,Special,4,Yes,Yes,No,11,?,?,3,61,Yes,Yes
Golden_Retriever,Large,Female,11,58,Spayed,Moderate,Wet_food,Wellness,2,No,Yes,No,9,2,Active,1,?,Yes,No
Yorkshire_Terrier,Small,Male,7,11,?,Very_Active,Home_cooked,Special,1,Yes,No,No,13,0,Low,1,86,Yes,Yes
German_Shepherd,Large,Male,11,53,Spayed,Very_Active,Wet_food,Royal_Canin,2,No,Yes,No,13,0,Active,4,71,Yes,Yes
Dachshund,Small,Female,8,30,?,Active,Hard_food,Hills_Science,5,No,No,No,12,0,Moderate,2,75,Yes,Yes
Poodle,Small,?,4,77,?,?,Special_diet,Purina,2,Yes,Yes,No,12,?,Low,0,50,Yes,No
Beagle,Small,Female,5,25,?,Very_Active,Wet_food,Wellness,3,No,Yes,No,12,0,Moderate,3,71,Yes,Yes
Chihuahua,Small,Female,1,44,Neutered,Low,Wet_food,Royal_Canin,1,No,Yes,No,12,0,Very_Active,0,79,Yes,No
Chihuahua,Small,Female,5,54,?,Low,Special_diet,?,3,No,Yes,No,9,2,Active,1,77,Yes,Yes
Siberian_Husky,Medium,Male,?,64,Spayed,Low,Hard_food,Blue_Buffalo,5,No,No,No,10,2,Active,1,84,Yes,Yes
Great_Dane,Large,Male,1,32,Neutered,?,Special_diet,Nutro,0,No,No,No,10,2,Low,1,?,Yes,Yes
Dachshund,Small,Female,4,39,Neutered,Active,Hard_food,Wellness,2,No,Yes,No,12,2,Moderate,1,65,Yes,Yes
German_Shepherd,Large,Male,?,20,Neutered,Moderate,Hard_food,Nutro,3,Yes,No,No,13,1,Very_Active,0,53,Yes,No
Beagle,Small,Female,10,81,?,Moderate,Home_cooked,Special,4,No,Yes,No,13,1,?,0,53,Yes,No
Rottweiler,Large,Female,11,58,?,Moderate,?,Blue_Buffalo,2,Yes,No,No,9,1,Very_Active,3,57,Yes,Yes
Australian_Shepherd,Medium,Female,7,48,Spayed,?,Wet_food,Royal_Canin,2,No,No,No,11,3,Low,2,52,Yes,Yes
Poodle,Small,Male,7,52,Spayed,Very_Active,Wet_food,Blue_Buffalo,1,No,No,No,?,2,Low,1,69,Yes,Yes
Australian_Shepherd,?,Female,12,32,?,Active,Home_cooked,Special,5,No,No,No,12,2,Moderate,0,71,Yes,Yes
Poodle,Small,Male,3,50,Spayed,Low,Home_cooked,Special,2,No,Yes,No,11,0,?,3,30,Yes,Yes
Golden_Retriever,Large,Male,13,32,Spayed,?,Special_diet,Pedigree,3,No,Yes,No,13,0,Low,0,65,Yes,No
Great_Dane,Large,Female,10,36,Neutered,Active,Wet_food,Royal_Canin,0,Yes,Yes,No,11,1,Very_Active,1,78,Yes,Yes
Dachshund,Small,Male,12,56,?,Active,Home_cooked,Special,2,No,Yes,No,12,3,Active,0,71,Yes,No
Boxer,Medium,Female,1,58,?,Very_Active,Wet_food,Blue_Buffalo,2,Yes,Yes,No,14,1,Moderate,1,36,Yes,No
Golden_Retriever,Large,Female,5,35,Spayed,Active,Special_diet,Blue_Buffalo,2,Yes,No,No,12,2,?,3,68,Yes,Yes
Boxer,Medium,Female,12,73,Neutered,Very_Active,Wet_food,Wellness,4,No,No,No,8,3,?,1,49,Yes,Yes
Beagle,Small,Male,5,52,?,Active,Wet_food,Pedigree,3,No,Yes,No,13,3,Moderate,0,68,Yes,Yes
Beagle,Small,Female,5,58,Spayed,Very_Active,Wet_food,Blue_Buffalo,2,No,Yes,No,13,1,Very_Active,0,69,Yes,Yes
German_Shepherd,Large,Female,1,48,Spayed,Low,Hard_food,Pedigree,3,Yes,No,No,11,0,Active,2,82,Yes,Yes
Beagle,Small,Male,10,62,Neutered,Moderate,Hard_food,Royal_Canin,2,No,No,No,12,0,?,1,70,Yes,Yes
Beagle,Small,Male,7,56,Neutered,?,Wet_food,Iams,4,Yes,Yes,No,11,1,Active,4,32,Yes,Yes
Labrador_Retriever,Large,Male,12,78,Neutered,Active,Home_cooked,Special,1,Yes,No,No,12,2,Active,3,?,Yes,Yes
Golden_Retriever,Large,Male,3,36,Neutered,Active,Home_cooked,Special,5,Yes,No,No,14,2,Low,1,48,Yes,Yes
Siberian_Husky,?,Male,13,39,Spayed,Active,Wet_food,Pedigree,4,No,Yes,No,9,2,Very_Active,1,40,Yes,Yes
Rottweiler,Large,Female,4,66,Spayed,Active,Hard_food,Pedigree,4,No,Yes,No,10,2,Moderate,1,59,Yes,Yes
Siberian_Husky,Medium,Female,7,68,?,Low,Special_diet,Wellness,2,No,No,No,8,2,Low,0,76,Yes,Yes
Dachshund,Small,Male,?,56,Spayed,Active,?,Special,3,No,No,No,9,1,Moderate,0,62,Yes,Yes
Labrador_Retriever,Large,Female,11,61,?,Active,Wet_food,Iams,4,No,Yes,No,10,2,Active,0,50,Yes,No
German_Shepherd,Large,Male,3,59,Spayed,Low,Hard_food,Royal_Canin,6,No,No,No,9,1,?,0,64,Yes,Yes
Dachshund,Small,Male,13,69,Neutered,Active,Hard_food,Pedigree,2,No,No,No,13,2,Very_Active,1,53,Yes,Yes
Golden_Retriever,Large,Male,3,71,Neutered,Active,Special_diet,Wellness,1,No,No,No,12,2,Active,4,38,Yes,Yes
Great_Dane,Large,Female,2,47,Spayed,?,Wet_food,Nutro,0,No,No,?,10,1,Active,1,79,Yes,Yes
Doberman,Large,Female,13,62,?,Very_Active,Special_diet,Nutro,3,Yes,No,No,10,2,Moderate,4,?,Yes,Yes
Beagle,Small,Female,5,36,?,Moderate,Home_cooked,Special,2,No,Yes,No,10,0,Active,4,86,?,Yes
Poodle,Small,Male,7,53,Neutered,?,Home_cooked,Special,3,No,No,?,10,1,Moderate,1,60,Yes,Yes
?,Large,Male,3,48,Neutered,Active,Special_diet,Nutro,2,Yes,No,Yes,12,2,Low,0,66,Yes,Yes
Rottweiler,Large,Male,3,28,Spayed,Moderate,Hard_food,Iams,2,Yes,Yes,?,12,?,Very_Active,1,79,Yes,Yes
Yorkshire_Terrier,Small,Female,12,31,Spayed,Moderate,Wet_food,Royal_Canin,3,No,Yes,No,12,1,Low,1,58,Yes,No
?,Medium,Male,3,70,?,Low,Hard_food,Iams,1,No,No,No,11,1,Low,1,67,Yes,Yes
Rottweiler,Large,Female,1,34,Spayed,Low,Wet_food,Blue_Buffalo,4,Yes,Yes,No,11,1,Active,2,77,Yes,No
Dachshund,Small,Female,3,48,Spayed,Active,Home_cooked,Special,0,Yes,Yes,Yes,10,3,Active,2,54,Yes,Yes
Siberian_Husky,Medium,Female,13,61,?,Active,Hard_food,Iams,1,Yes,Yes,Yes,11,3,Low,1,53,Yes,No
Doberman,Large,Female,9,55,Neutered,Very_Active,Wet_food,Hills_Science,2,?,No,No,11,1,?,0,94,Yes,Yes
Golden_Retriever,Large,Male,12,?,Spayed,Active,Wet_food,Blue_Buffalo,3,No,No,No,9,2,?,0,82,Yes,Yes
Chihuahua,Small,Male,4,36,Neutered,Very_Active,Hard_food,Blue_Buffalo,3,Yes,Yes,No,11,1,Moderate,2,71,Yes,Yes
Great_Dane,Large,Male,7,34,?,Active,Special_diet,Royal_Canin,4,No,No,Yes,10,2,Active,0,70,Yes,Yes
Chihuahua,Small,Female,13,38,Neutered,Very_Active,Hard_food,Wellness,5,No,No,No,8,3,Active,3,58,Yes,Yes
Yorkshire_Terrier,Small,Female,9,71,?,Low,Hard_food,Iams,?,Yes,Yes,No,10,2,Very_Active,1,61,Yes,No
Rottweiler,Large,Female,11,55,Spayed,Moderate,Wet_food,Blue_Buffalo,?,Yes,?,No,11,2,Moderate,1,76,Yes,No
German_Shepherd,Large,Female,11,90,?,Active,Wet_food,Pedigree,4,No,Yes,No,14,0,Very_Active,2,38,Yes,No
?,Medium,Male,7,47,Spayed,?,Wet_food,Wellness,2,Yes,No,No,11,3,Active,0,90,Yes,Yes
Poodle,Small,Female,7,77,Spayed,Active,Hard_food,Pedigree,2,Yes,Yes,No,8,1,Active,3,63,Yes,Yes
Australian_Shepherd,Medium,Female,9,25,?,Active,Special_diet,Blue_Buffalo,1,Yes,?,No,14,1,?,0,46,Yes,Yes
Great_Dane,Large,Male,5,41,Spayed,Active,Hard_food,Hills_Science,2,Yes,Yes,No,13,2,?,2,59,Yes,Yes
Boxer,Medium,Female,9,70,Spayed,Active,Hard_food,Pedigree,6,Yes,No,Yes,9,1,Low,1,51,Yes,Yes
Great_Dane,Large,Male,3,52,Spayed,Low,Hard_food,Iams,3,Yes,Yes,No,10,1,Very_Active,1,73,Yes,Yes
Poodle,Small,Male,7,49,?,Active,Wet_food,Iams,2,No,Yes,No,12,1,Moderate,2,43,Yes,Yes
Poodle,Small,Male,13,?,Spayed,Very_Active,Home_cooked,Special,5,Yes,Yes,No,12,2,Low,0,67,Yes,Yes
Australian_Shepherd,Medium,Female,5,53,Neutered,Active,Hard_food,Royal_Canin,4,No,Yes,No,12,1,Moderate,1,57,Yes,Yes
Dachshund,Small,Female,8,81,Spayed,?,Hard_food,Iams,1,No,No,No,11,?,Moderate,1,65,Yes,Yes
Dachshund,Small,Female,12,74,Neutered,Active,Home_cooked,Special,1,No,No,No,11,1,Active,2,60,Yes,Yes
Doberman,Large,Male,10,67,?,?,Wet_food,Wellness,3,No,Yes,No,12,2,Active,0,88,Yes,No
Bulldog,Medium,Male,1,59,?,Active,Wet_food,Hills_Science,3,No,Yes,No,10,2,Active,2,65,Yes,No
Doberman,Large,Female,9,22,Neutered,Low,Hard_food,Iams,1,No,No,No,12,1,Low,3,66,Yes,No
Great_Dane,Large,Female,13,62,?,?,Home_cooked,Special,4,No,No,Yes,11,2,Active,1,65,Yes,No
Bulldog,Medium,Female,13,27,Spayed,Very_Active,Hard_food,Wellness,1,No,No,No,10,1,Moderate,0,52,Yes,Yes
?,Medium,?,9,25,?,Very_Active,Hard_food,Pedigree,4,No,No,No,11,1,Very_Active,0,90,Yes,No
Boxer,Medium,Female,13,32,Neutered,Low,Wet_food,Hills_Science,4,No,Yes,No,10,2,?,1,81,Yes,No
Labrador_Retriever,Large,Female,4,43,?,Very_Active,Hard_food,Purina,1,Yes,Yes,No,9,2,Active,1,47,Yes,Yes
Rottweiler,Large,Male,12,38,?,Very_Active,Home_cooked,?,3,Yes,Yes,No,11,0,?,1,62,Yes,Yes
Doberman,Large,Female,6,47,Spayed,?,Home_cooked,Special,2,No,No,No,13,1,?,1,97,Yes,Yes
Doberman,Large,Female,4,57,Spayed,Low,Special_diet,Wellness,5,No,No,No,10,0,Moderate,1,65,Yes,Yes
Labrador_Retriever,Large,Male,12,53,?,?,Special_diet,Hills_Science,2,No,No,No,13,2,Very_Active,1,39,Yes,Yes
Great_Dane,Large,Female,4,69,Neutered,?,Wet_food,Wellness,1,Yes,No,No,?,2,?,2,68,Yes,Yes
Australian_Shepherd,Medium,Male,?,39,Neutered,Very_Active,Home_cooked,Special,3,Yes,No,No,10,0,?,4,72,Yes,Yes
Boxer,Medium,Male,7,47,?,Active,Wet_food,Hills_Science,4,No,Yes,No,12,1,Active,1,74,Yes,Yes
Siberian_Husky,Medium,Male,3,47,Spayed,Active,Hard_food,Royal_Canin,6,Yes,No,No,12,0,Active,0,48,Yes,Yes
Doberman,?,Female,?,53,Neutered,?,Hard_food,Blue_Buffalo,1,Yes,No,No,12,0,Very_Active,0,88,Yes,Yes
Golden_Retriever,Large,Male,6,45,Neutered,Moderate,Special_diet,Wellness,2,No,Yes,No,12,1,Active,1,66,Yes,Yes
Boxer,Medium,Male,13,66,Neutered,Active,Hard_food,Hills_Science,3,Yes,No,No,?,0,Moderate,1,50,Yes,Yes
Boxer,Medium,Female,4,53,Spayed,Moderate,Hard_food,Iams,2,No,No,No,12,0,Moderate,2,71,?,Yes
Great_Dane,Large,Male,12,69,Spayed,Active,Home_cooked,Special,2,Yes,Yes,No,8,2,Very_Active,1,73,Yes,Yes
Great_Dane,Large,Male,9,?,?,Very_Active,Special_diet,Iams,3,Yes,Yes,No,10,2,Active,0,96,Yes,No
Beagle,Small,Male,8,34,Spayed,Very_Active,Special_diet,Iams,3,Yes,No,No,11,1,Moderate,2,60,Yes,Yes
Australian_Shepherd,Medium,Female,2,39,Neutered,Moderate,Hard_food,Blue_Buffalo,2,No,Yes,No,11,1,Moderate,0,82,Yes,No
Great_Dane,Large,Male,3,56,Neutered,Low,Special_diet,Royal_Canin,3,Yes,Yes,No,11,2,?,4,100,Yes,Yes
Doberman,Large,Male,9,29,Neutered,Very_Active,Wet_food,Purina,3,Yes,Yes,No,12,2,Low,1,45,Yes,Yes
Great_Dane,Large,Female,2,30,?,?,Wet_food,Iams,2,No,No,No,10,3,Low,2,66,Yes,Yes
?,Medium,Female,6,31,Neutered,Moderate,Wet_food,Royal_Canin,3,No,Yes,No,12,2,Active,3,68,Yes,Yes
Australian_Shepherd,Medium,Male,9,57,Spayed,?,Home_cooked,Special,0,No,Yes,No,9,1,?,2,58,Yes,Yes
Dachshund,Small,Female,5,59,Spayed,Low,Wet_food,Royal_Canin,0,No,No,No,13,0,Low,1,47,Yes,Yes
Labrador_Retriever,Large,Female,4,34,Spayed,Active,Wet_food,Pedigree,0,No,Yes,No,13,2,Moderate,3,46,Yes,Yes
